Placa,Fabricação,Combustível,Planta do Veículo,Modelo,Carroceria,Chassi,Nº do Chassi,Ordem,Tipo de Veículo,Data Inclusão
OPV5069,2013,Diesel,2926,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384078DB889893,C12526 ,5 ONIBUS ROD. C/ AR,01/04/14 16:13
OPV5077,2013,Diesel,2926,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384078DB890060,C12527 ,5 ONIBUS ROD. C/ AR,01/04/14 16:28
LLS3257,2012,Diesel,2926,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384078CB853531,C12528 ,5 ONIBUS ROD. C/ AR,01/04/14 17:41
LSD4270,2012,Diesel,2926,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384078CB853781,C12529 ,5 ONIBUS ROD. C/ AR,01/04/14 17:26
LSN2646,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603963,C13001 ,28 MICROMASTER URB. S/AR,08/10/12 18:25
KQS1091,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604011,C13002 ,28 MICROMASTER URB. S/AR,08/10/12 18:28
LTL2241,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603988,C13003 ,28 MICROMASTER URB. S/AR,08/10/12 18:28
KPU0870,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603992,C13004 ,28 MICROMASTER URB. S/AR,08/10/12 18:19
LPA4516,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540211,C13005 ,30 ONIBUS URBANO,09/11/10 18:36
LRQ4542,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB983471,C13006 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 18:02
KVR1835,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543568,C13007 ,28 MICROMASTER URB. S/AR,08/10/12 18:30
LUR1249,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B493796,C13008 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
KQT2746,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB983678,C13009 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 18:01
KYV2655,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637511,C13010 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
KYV2656,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637233,C13011 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
KYV2657,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637502,C13012 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
KYW1503,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637241,C13016 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
LPA4517,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540331,C13017 ,30 ONIBUS URBANO,09/11/10 18:36
LAH9773,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540367,C13018 ,30 ONIBUS URBANO,09/11/10 18:36
KWN1319,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544213,C13019 ,28 MICROMASTER URB. S/AR,08/10/12 18:31
KWL1429,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544231,C13020 ,28 MICROMASTER URB. S/AR,08/10/12 18:29
LPF1942,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540379,C13021 ,30 ONIBUS URBANO,09/11/10 18:36
LPH1893,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540206,C13022 ,30 ONIBUS URBANO,09/11/10 18:36
KON8270,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815055,C13023 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:49
LQD3498,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815057,C13024 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:49
KXO6688,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB769196,C13025 ,30 ONBUS BASIC URB S/AR C/ELEV,28/03/11 12:55
LQC7610,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815767,C13026 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:11
LQD3500,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB809726,C13027 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:49
KYK1201,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B572062,C13028 ,28 MICROMASTER URB. S/AR,08/10/12 18:21
LQA9127,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB809729,C13029 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:50
LUW8078,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B493533,C13030 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
LRQ4544,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB985633,C13031 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 18:03
LRQ4550,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB985651,C13032 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 18:01
KVL3190,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605389,C13033 ,28 MICROMASTER URB. S/AR,08/10/12 18:45
LQC7608,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815800,C13034 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:12
LQC7611,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815774,C13035 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:12
LBW7773,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B493751,C13036 ,28 MICROMASTER URB. S/AR,09/11/10 18:36
KVK3127,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605648,C13037 ,28 MICROMASTER URB. S/AR,08/10/12 18:36
KXQ0363,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B494979,C13038 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWT0412,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B494993,C13039 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQY0549,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B494995,C13040 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVJ3126,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605655,C13041 ,28 MICROMASTER URB. S/AR,08/10/12 18:22
KVV3864,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672215,C13042 ,28 MICROMASTER URB. S/AR,08/10/12 18:23
KVW3990,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672224,C13043 ,28 MICROMASTER URB. S/AR,08/10/12 18:43
KVP3937,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672399,C13044 ,28 MICROMASTER URB. S/AR,08/10/12 18:32
KWC3433,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672408,C13045 ,28 MICROMASTER URB. S/AR,08/10/12 18:40
KZE2265,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637506,C13046 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYW1504,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B631601,C13047 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYX1985,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637237,C13048 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQJ4866,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604837,C13049 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTX2314,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604817,C13050 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQZ9754,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604807,C13051 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZD2243,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637239,C13052 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQN7524,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604809,C13053 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPJ1842,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540372,C13054 ,30 ONIBUS URBANO,09/11/10 18:37
LST2541,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604052,C13055 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL2033,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540350,C13056 ,30 ONIBUS URBANO,09/11/10 18:37
KWA1755,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543580,C13057 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVL2124,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543591,C13058 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVZ1793,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543602,C13059 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZP6234,2011,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB764416,C13060 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/07/11 16:33
KRE1842,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603984,C13061 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXI3671,2011,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB753699,C13062 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/07/11 16:34
KYZ2186,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637477,C13063 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRK1790,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603964,C13064 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZA1619,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637468,C13065 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZD2242,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B632184,C13066 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KQB1110,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603982,C13067 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KRO0851,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604001,C13068 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXK4230,2011,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB764423,C13069 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/07/11 16:34
KZB2099,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B637466,C13070 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZD2241,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B632757,C13071 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZB2100,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B631357,C13072 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXJ5143,2010,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB764406,C13073 ,28 MIDIONBUS URBAN S/AR C/ELEV,27/10/11 15:02
KVX6133,2012,Diesel,2879,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384078CB863946,C13074 ,30 ONBUS BASIC URB S/AR C/ELEV,13/03/13 09:13
KWK4592,2012,Diesel,2879,MBB OF 1721 EURO V,MARCOPOLO,MERCEDES BENZ,9BM384076DB883841,C13075 ,30 ONBUS BASIC URB S/AR C/ELEV,13/03/13 10:28
KYL0883,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B571809,C13076 ,28 MICROMASTER URB. S/AR,28/06/13 16:58
KVI3841,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672406,C13077 ,28 MICROMASTER URB. S/AR,24/04/13 14:31
KXO6689,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB769202,C13078 ,30 ONBUS BASIC URB S/AR C/ELEV,28/03/11 12:57
KVU3738,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672466,C13079 ,28 MICROMASTER URB. S/AR,24/04/13 14:32
LQC7614,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815790,C13080 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:12
LPL7463,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672430,C13081 ,28 MICROMASTER URB. S/AR,08/10/12 18:37
KVQ3541,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672471,C13082 ,28 MICROMASTER URB. S/AR,24/04/13 14:33
KVD9023,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672805,C13083 ,28 MICROMASTER URB. S/AR,24/04/13 14:34
KVE2335,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543583,C13084 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWS3319,2010,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB695842,C13085 ,28 MICROMASTER URB. S/AR,24/04/13 14:34
LTD2757,2010,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB695918,C13087 ,28 MICROMASTER URB. S/AR,24/04/13 14:35
LPN1876,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540336,C13088 ,30 ONIBUS URBANO,09/11/10 18:37
LUR3239,2010,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB696181,C13089 ,28 MICROMASTER URB. S/AR,24/04/13 14:36
LQD3501,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB809766,C13093 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:50
KOP4955,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815784,C13094 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:12
KON8271,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB809768,C13095 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:51
KON8272,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB810515,C13096 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:51
KON8273,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB810528,C13097 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:47
LRQ4541,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB983457,C13098 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 12:22
LQC7615,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815788,C13099 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:13
LRQ4543,2014,Diesel,2949,MBB OF 1721 EURO V,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384065FB985642,C13100 ,51 ONBUS BS URB C/AR C/E 2CATR,30/12/14 18:02
LQB3629,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB810541,C13101 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:48
KXP5600,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB769204,C13102 ,30 ONBUS BASIC URB S/AR C/ELEV,28/03/11 12:57
LQC7612,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815798,C13103 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:13
KOP4952,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815782,C13104 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:13
LQC7609,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815792,C13105 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:14
KON8267,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB810554,C13106 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:48
KON8266,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB810573,C13107 ,30 ONBUS BASIC URB S/AR C/ELEV,28/11/11 14:48
KOP4954,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815775,C13108 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:14
KOP4953,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078CB815777,C13109 ,30 ONBUS BASIC URB S/AR C/ELEV,29/12/11 16:14
LRF1635,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490034,C13110 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LUW7609,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490112,C13111 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVI2451,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543573,C13112 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVF2242,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543616,C13113 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LTX2313,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B603998,C13115 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPP1873,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B5407441,C13119 ,30 ONIBUS URBANO,09/11/10 18:37
KVM3161,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672475,C13120 ,28 MICROMASTER URB. S/AR,08/10/12 18:26
KOS1138,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540385,C13121 ,30 ONIBUS URBANO,09/11/10 18:37
LRN1874,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540398,C13122 ,30 ONIBUS URBANO,09/11/10 18:37
LRP1815,2007,Diesel,2208,OF-1722,SAN MARINO - NEOBUS,MERCEDES BENZ,9BM3840787B540325,C13123 ,30 ONIBUS URBANO,09/11/10 18:37
KZD2240,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633145,C13124 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXL5907,2011,Diesel,2725,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067BB764714,C13125 ,28 MIDIONBUS URBAN S/AR C/ELEV,07/07/11 16:34
LTX2312,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B604058,C13127 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZC1774,2008,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840679B633148,C13128 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KXP5601,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB769212,C13129 ,30 ONBUS BASIC URB S/AR C/ELEV,28/03/11 12:58
KXP5602,2011,Diesel,2749,OF-1722,MARCOPOLO,MERCEDES BENZ,9BM384078BB769215,C13130 ,30 ONBUS BASIC URB S/AR C/ELEV,28/03/11 12:59
KZW6049,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490144,C13131 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL7462,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672434,C13132 ,28 MICROMASTER URB. S/AR,08/10/12 18:44
KVN4204,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672791,C13133 ,28 MICROMASTER URB. S/AR,08/10/12 18:41
KVZ4005,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672803,C13134 ,28 MICROMASTER URB. S/AR,08/10/12 18:40
KZQ6607,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490120,C13135 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZQ6605,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490121,C13136 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZV5619,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490133,C13137 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KZG0333,2006,Diesel,2335,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840676B490135,C13138 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVO1896,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543589,C13139 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVP1909,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543599,C13140 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVS1949,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543596,C13142 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVU1914,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543950,C13143 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVW1964,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B543948,C13144 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWB1715,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544192,C13145 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWG1722,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544216,C13148 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWE1744,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544220,C13149 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWC1695,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544229,C13150 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWH1676,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544180,C13151 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWJ1530,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544218,C13152 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWD1648,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544200,C13153 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KWA1756,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840677B544198,C13154 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYJ1073,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B572068,C13157 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KYF1148,2007,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B572132,C13158 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL2317,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605435,C13159 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LQP2316,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605445,C13160 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
KVN3481,2008,Diesel,2428,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM3840678B605432,C13161 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
LPL7464,2009,Diesel,2584,OF-1418,NEOBUS - SAN MARINO,MERCEDES BENZ,9BM384067AB672160,C13165 ,28 MICROMASTER URB. S/AR,09/11/10 18:37
